Gene	kME	module	modulesize
BraA02g020880.3.5C	0.425009860799346	blue	1165
BraA02g021330.3.5C	0.93424478573525	blue	1165
BraA02g021460.3.5C	0.405987738698443	blue	1165
BraA02g021570.3.5C	0.376845370122521	blue	1165
BraA02g023280.3.5C	0.834320370322311	blue	1165
BraA02g023750.3.5C	0.687927693355318	blue	1165
BraA02g023780.3.5C	0.92646880860312	blue	1165
BraA02g026080.3.5C	0.7279719912269	blue	1165
BraA02g026960.3.5C	0.675393239052856	blue	1165
BraA02g027240.3.5C	0.367380995075916	blue	1165
BraA02g027260.3.5C	0.969595160659495	blue	1165
BraA02g027500.3.5C	0.779912075157177	blue	1165
BraA02g027660.3.5C	0.504212283070209	blue	1165
BraA02g027830.3.5C	0.585980774996901	blue	1165
BraA02g028230.3.5C	0.49267038011091	blue	1165
BraA02g028670.3.5C	0.332720454371201	blue	1165
BraA02g028980.3.5C	0.625815111561149	blue	1165
BraA02g029670.3.5C	0.408531918777704	blue	1165
BraA02g030160.3.5C	0.918530007678409	blue	1165
BraA02g030280.3.5C	0.849369641485091	blue	1165
BraA02g030790.3.5C	0.623633798581978	blue	1165
BraA02g031170.3.5C	0.83471369610777	blue	1165
BraA02g031950.3.5C	0.751507942387364	blue	1165
BraA02g032160.3.5C	0.769607041203491	blue	1165
BraA02g032330.3.5C	0.636352893997697	blue	1165
BraA02g033400.3.5C	0.807844672306725	blue	1165
BraA02g033460.3.5C	0.87478057309358	blue	1165
BraA02g033890.3.5C	0.290296112165596	blue	1165
BraA02g035770.3.5C	0.871633846973208	blue	1165
BraA02g037020.3.5C	0.590079658615279	blue	1165
BraA02g037990.3.5C	0.552697167978848	blue	1165
BraA02g038870.3.5C	0.882104600934405	blue	1165
BraA02g039370.3.5C	0.696308312800084	blue	1165
BraA02g040440.3.5C	0.510654636019169	blue	1165
BraA02g041340.3.5C	0.864100604937248	blue	1165
BraA02g041550.3.5C	0.914870053161884	blue	1165
BraA02g041610.3.5C	0.603519989691979	blue	1165
BraA02g041670.3.5C	0.800981527191317	blue	1165
BraA02g041920.3.5C	0.741845722051397	blue	1165
BraA02g042040.3.5C	0.376698135131971	blue	1165
BraA02g042280.3.5C	0.904355958247539	blue	1165
BraA02g042520.3.5C	0.913247482036707	blue	1165
BraA02g043360.3.5C	0.67337724219419	blue	1165
BraA02g043500.3.5C	0.469379632648634	blue	1165
BraA02g043610.3.5C	0.755414727148838	blue	1165
BraA02g044070.3.5C	0.75435197050567	blue	1165
BraA02g046130.3.5C	0.87233505948251	blue	1165
BraA02g046480.3.5C	0.542746218161247	blue	1165
BraA02g046600.3.5C	0.747240094071674	blue	1165
BraA02g046720.3.5C	0.604247035848851	blue	1165
BraA02g046730.3.5C	0.399844037141945	blue	1165
BraA02g046740.3.5C	0.884207297589669	blue	1165
BraA02g046980.3.5C	0.737684909719689	blue	1165
BraA03g000230.3.5C	0.519710778929887	blue	1165
BraA03g000990.3.5C	0.900339495864221	blue	1165
BraA03g001450.3.5C	0.649592214689114	blue	1165
BraA03g001520.3.5C	0.891205503457773	blue	1165
BraA03g001660.3.5C	0.860381322261172	blue	1165
BraA03g002010.3.5C	0.411121274074179	blue	1165
BraA03g002290.3.5C	0.898856243634977	blue	1165
BraA03g002970.3.5C	0.835031687674508	blue	1165
BraA03g003270.3.5C	0.769015920614793	blue	1165
BraA03g003430.3.5C	0.848454145771959	blue	1165
BraA03g004020.3.5C	0.895736090064302	blue	1165
BraA03g004280.3.5C	0.816363815988358	blue	1165
BraA03g004320.3.5C	0.756373158434048	blue	1165
BraA03g004520.3.5C	0.517615926922464	blue	1165
BraA03g004640.3.5C	0.5970474664966	blue	1165
BraA03g004830.3.5C	0.846298912640427	blue	1165
BraA03g005550.3.5C	0.778359857851832	blue	1165
BraA03g005680.3.5C	0.760561002984742	blue	1165
BraA03g005830.3.5C	0.904595716877345	blue	1165
BraA03g006200.3.5C	0.605265613082401	blue	1165
BraA03g007920.3.5C	0.835663034977028	blue	1165
BraA03g008690.3.5C	0.923497851702315	blue	1165
BraA03g008760.3.5C	0.543063917939198	blue	1165
BraA03g008820.3.5C	0.585229732852019	blue	1165
BraA03g009050.3.5C	0.876963466920273	blue	1165
BraA03g009240.3.5C	0.92558350084612	blue	1165
BraA03g009350.3.5C	0.423895041597288	blue	1165
BraA03g009430.3.5C	0.92835993790654	blue	1165
BraA03g009590.3.5C	0.660035632178326	blue	1165
BraA03g009860.3.5C	0.714896410459977	blue	1165
BraA03g010010.3.5C	0.893987742284177	blue	1165
BraA03g011050.3.5C	0.852508630472935	blue	1165
BraA03g011670.3.5C	0.638516576264713	blue	1165
BraA03g012230.3.5C	0.278501464168852	blue	1165
BraA03g012280.3.5C	0.635582136301392	blue	1165
BraA03g012380.3.5C	0.260214798183007	blue	1165
BraA03g012870.3.5C	0.356030742292091	blue	1165
BraA03g013450.3.5C	0.736328025672683	blue	1165
BraA03g014790.3.5C	0.955800565280144	blue	1165
BraA03g015140.3.5C	0.528430319194138	blue	1165
BraA03g015520.3.5C	0.31359607846411	blue	1165
BraA03g015850.3.5C	0.901109109182676	blue	1165
BraA03g015880.3.5C	0.576033614452804	blue	1165
BraA03g016150.3.5C	0.60247846189803	blue	1165
BraA03g016590.3.5C	0.441395647479535	blue	1165
BraA03g016600.3.5C	0.724740698585625	blue	1165
BraA03g016830.3.5C	0.693511511337381	blue	1165
BraA03g017170.3.5C	0.896130073802485	blue	1165
BraA03g017200.3.5C	0.633295985751971	blue	1165
BraA03g017710.3.5C	0.524403416285724	blue	1165
BraA03g018090.3.5C	0.657297047740996	blue	1165
BraA03g018470.3.5C	0.804192698418514	blue	1165
BraA03g018630.3.5C	0.795011889705693	blue	1165
BraA03g018740.3.5C	0.819416143491533	blue	1165
BraA03g018940.3.5C	0.801524971551626	blue	1165
BraA03g018980.3.5C	0.8538603077857	blue	1165
BraA03g019000.3.5C	0.70816009611714	blue	1165
BraA03g019120.3.5C	0.833797253271938	blue	1165
BraA03g020140.3.5C	0.652697015310917	blue	1165
BraA03g020790.3.5C	0.84559078652281	blue	1165
BraA03g020830.3.5C	0.309178581230228	blue	1165
BraA03g021000.3.5C	0.893094593571903	blue	1165
BraA03g021070.3.5C	0.72332930783703	blue	1165
BraA03g021410.3.5C	0.881777559623707	blue	1165
BraA03g021860.3.5C	0.684094373596241	blue	1165
BraA03g021950.3.5C	0.900055912325299	blue	1165
BraA03g022150.3.5C	0.862301028606978	blue	1165
BraA03g022580.3.5C	0.411490341641909	blue	1165
BraA03g023000.3.5C	0.727258249719633	blue	1165
BraA03g023380.3.5C	0.711575490898324	blue	1165
BraA03g023780.3.5C	0.333294390125685	blue	1165
BraA03g024240.3.5C	0.702570936140111	blue	1165
BraA03g024870.3.5C	0.867050558490781	blue	1165
BraA03g024900.3.5C	0.839439665314935	blue	1165
BraA03g025910.3.5C	0.407733086815433	blue	1165
BraA03g025930.3.5C	0.747555008642097	blue	1165
BraA03g026150.3.5C	0.878170393722618	blue	1165
BraA03g026210.3.5C	0.852277183581827	blue	1165
BraA03g026690.3.5C	0.430442557196962	blue	1165
BraA03g027230.3.5C	0.866109839624589	blue	1165
BraA03g027480.3.5C	0.701184519783557	blue	1165
BraA03g027630.3.5C	0.710834567636942	blue	1165
BraA03g027710.3.5C	0.907979109028809	blue	1165
BraA03g028490.3.5C	0.860238359057341	blue	1165
BraA03g028630.3.5C	0.464735041881023	blue	1165
BraA03g028920.3.5C	0.910915312531626	blue	1165
BraA03g029020.3.5C	0.877094355369627	blue	1165
BraA03g029620.3.5C	0.845727725623805	blue	1165
BraA03g030560.3.5C	0.647338686383389	blue	1165
BraA03g030810.3.5C	0.823887646583549	blue	1165
BraA03g030920.3.5C	0.267591370227191	blue	1165
BraA03g031230.3.5C	0.870636303512638	blue	1165
BraA03g031320.3.5C	0.432725270727853	blue	1165
BraA03g031650.3.5C	0.511770233754892	blue	1165
BraA03g032270.3.5C	0.754211882311243	blue	1165
BraA03g032450.3.5C	0.620975241509715	blue	1165
BraA03g032480.3.5C	0.902018210813495	blue	1165
BraA03g033140.3.5C	0.681410071220937	blue	1165
BraA03g033610.3.5C	0.876195229065775	blue	1165
BraA03g033850.3.5C	0.817877054684853	blue	1165
BraA03g034890.3.5C	0.830011411107895	blue	1165
BraA03g035950.3.5C	0.881016246517811	blue	1165
BraA03g036210.3.5C	0.933254492950234	blue	1165
BraA03g036350.3.5C	0.548899523932122	blue	1165
BraA03g036490.3.5C	0.951081777750595	blue	1165
BraA03g036740.3.5C	0.881187909264972	blue	1165
BraA03g037190.3.5C	0.764615396244292	blue	1165
BraA03g037420.3.5C	0.48496076420997	blue	1165
BraA03g038040.3.5C	0.755512959142075	blue	1165
BraA03g038150.3.5C	0.847174030109579	blue	1165
BraA03g038390.3.5C	0.778223001703607	blue	1165
BraA03g039000.3.5C	0.780390842986862	blue	1165
BraA03g039540.3.5C	0.578338125609677	blue	1165
BraA03g039850.3.5C	0.53995286277892	blue	1165
BraA03g040070.3.5C	0.756438924352858	blue	1165
BraA03g040370.3.5C	0.44544711486778	blue	1165
BraA03g040870.3.5C	0.619358043955761	blue	1165
BraA03g041250.3.5C	0.875816396346595	blue	1165
BraA03g041600.3.5C	0.765262723387416	blue	1165
BraA03g041930.3.5C	0.888479194661724	blue	1165
BraA03g041950.3.5C	0.656548242646661	blue	1165
BraA03g042030.3.5C	0.41625141214789	blue	1165
BraA03g042060.3.5C	0.66903153281718	blue	1165
BraA03g042580.3.5C	0.931087068979024	blue	1165
BraA03g042700.3.5C	0.908848588610299	blue	1165
BraA03g043040.3.5C	0.609449077437479	blue	1165
BraA03g043260.3.5C	0.541607009555956	blue	1165
BraA03g043270.3.5C	0.49190005830621	blue	1165
BraA03g044150.3.5C	0.907902180650434	blue	1165
BraA03g044800.3.5C	0.793626330361685	blue	1165
BraA03g044920.3.5C	0.567216119930965	blue	1165
BraA03g045440.3.5C	0.668059641242058	blue	1165
BraA03g045450.3.5C	0.41660291028214	blue	1165
BraA03g046580.3.5C	0.765468121327178	blue	1165
BraA03g047110.3.5C	0.805433054808737	blue	1165
BraA03g047310.3.5C	0.929720007672759	blue	1165
BraA03g047940.3.5C	0.685533141009271	blue	1165
BraA03g048420.3.5C	0.906245309325741	blue	1165
BraA03g048820.3.5C	0.809141796140541	blue	1165
BraA03g048970.3.5C	0.522631794870006	blue	1165
BraA03g049030.3.5C	0.400688134242137	blue	1165
BraA03g049040.3.5C	0.467429912728951	blue	1165
BraA03g050040.3.5C	0.421510751038843	blue	1165
BraA03g050140.3.5C	0.870662686013698	blue	1165
BraA03g050510.3.5C	0.788163147574519	blue	1165
BraA03g050780.3.5C	0.458794923482026	blue	1165
BraA03g051410.3.5C	0.613216648880168	blue	1165
BraA03g051910.3.5C	0.745546868849646	blue	1165
BraA03g052290.3.5C	0.817386033756553	blue	1165
BraA03g052530.3.5C	0.598761363829129	blue	1165
BraA03g053330.3.5C	0.884425500001072	blue	1165
BraA03g053720.3.5C	0.568029308831081	blue	1165
BraA03g053960.3.5C	0.733769557859624	blue	1165
BraA03g054760.3.5C	0.852531302631444	blue	1165
BraA03g055500.3.5C	0.84359685919276	blue	1165
BraA03g055610.3.5C	0.814831678072829	blue	1165
BraA03g056090.3.5C	0.931269464768927	blue	1165
BraA03g056120.3.5C	0.895895195211007	blue	1165
BraA03g056250.3.5C	0.514610116556483	blue	1165
BraA03g057580.3.5C	0.730065263399064	blue	1165
BraA03g057620.3.5C	0.430150497389999	blue	1165
BraA03g057780.3.5C	0.528486784118407	blue	1165
BraA03g058330.3.5C	0.685172883958782	blue	1165
BraA03g058840.3.5C	0.717384008488147	blue	1165
BraA03g060230.3.5C	0.669808587206852	blue	1165
BraA03g060960.3.5C	0.767086006108661	blue	1165
BraA03g062120.3.5C	0.911808339024836	blue	1165
BraA03g063590.3.5C	0.55309855368337	blue	1165
BraA03g065960.3.5C	0.758175735528388	blue	1165
BraA04g000040.3.5C	0.85023802825821	blue	1165
BraA04g000240.3.5C	0.792780213292727	blue	1165
BraA04g000540.3.5C	0.77693682947893	blue	1165
BraA04g000750.3.5C	0.933405049755656	blue	1165
BraA04g001260.3.5C	0.502372779744983	blue	1165
BraA04g001370.3.5C	0.545589541008897	blue	1165
BraA04g003230.3.5C	0.824007949389638	blue	1165
BraA04g005720.3.5C	0.779649241532386	blue	1165
BraA04g006120.3.5C	0.749604177388588	blue	1165
BraA04g006400.3.5C	0.905008724811635	blue	1165
BraA04g006450.3.5C	0.780974633072591	blue	1165
BraA04g006710.3.5C	0.631548657720494	blue	1165
BraA04g007110.3.5C	0.501784654848915	blue	1165
BraA04g007720.3.5C	0.8629972242143	blue	1165
BraA04g007740.3.5C	0.60763286836268	blue	1165
BraA04g008780.3.5C	0.720030806494539	blue	1165
BraA04g009440.3.5C	0.642107265302138	blue	1165
BraA04g009740.3.5C	0.878684677839856	blue	1165
BraA04g010720.3.5C	0.813935088751949	blue	1165
BraA04g010780.3.5C	0.814691533717122	blue	1165
BraA04g010940.3.5C	0.786803382530848	blue	1165
BraA04g011220.3.5C	0.875643514297227	blue	1165
BraA04g011520.3.5C	0.752268900660117	blue	1165
BraA04g011640.3.5C	0.906609504142238	blue	1165
BraA04g012000.3.5C	0.640396820818471	blue	1165
BraA04g012020.3.5C	0.671103995764895	blue	1165
BraA04g013420.3.5C	0.393031431376033	blue	1165
BraA04g013920.3.5C	0.695741782471422	blue	1165
BraA04g014000.3.5C	0.674474221476004	blue	1165
BraA04g014330.3.5C	0.840317014467976	blue	1165
BraA04g015930.3.5C	0.584712741446875	blue	1165
BraA04g016580.3.5C	0.933317550403843	blue	1165
BraA04g016620.3.5C	0.629177904825829	blue	1165
BraA04g017760.3.5C	0.878919205197856	blue	1165
BraA04g018190.3.5C	0.897751036909538	blue	1165
BraA04g018250.3.5C	0.823850318385642	blue	1165
BraA04g018700.3.5C	0.910863410432595	blue	1165
BraA04g020150.3.5C	0.90114097140989	blue	1165
BraA04g020250.3.5C	0.813858688971994	blue	1165
BraA04g020340.3.5C	0.873741564968941	blue	1165
BraA04g020510.3.5C	0.800632797818455	blue	1165
BraA04g021170.3.5C	0.46478872911249	blue	1165
BraA04g021180.3.5C	0.763874467623403	blue	1165
BraA04g021230.3.5C	0.648106930601399	blue	1165
BraA04g021890.3.5C	0.888495162865165	blue	1165
BraA04g022370.3.5C	0.796808974947861	blue	1165
BraA04g023190.3.5C	0.829196386944402	blue	1165
BraA04g023320.3.5C	0.850402072803891	blue	1165
BraA04g024590.3.5C	0.317917053230937	blue	1165
BraA04g024740.3.5C	0.689485606757226	blue	1165
BraA04g025160.3.5C	0.803681879809077	blue	1165
BraA04g025200.3.5C	0.892215904896718	blue	1165
BraA04g025280.3.5C	0.629137579346652	blue	1165
BraA04g025500.3.5C	0.687595945704855	blue	1165
BraA04g026000.3.5C	0.915759662482049	blue	1165
BraA04g026740.3.5C	0.770890278186778	blue	1165
BraA04g026930.3.5C	0.518017272720114	blue	1165
BraA04g026960.3.5C	0.856991740694096	blue	1165
BraA04g027340.3.5C	0.750112137060483	blue	1165
BraA04g027410.3.5C	0.678618218266054	blue	1165
BraA04g027580.3.5C	0.707312723462332	blue	1165
BraA04g027770.3.5C	0.897434396363685	blue	1165
BraA04g027890.3.5C	0.890326037130928	blue	1165
BraA04g027900.3.5C	0.447517509063433	blue	1165
BraA04g027960.3.5C	0.443506128482185	blue	1165
BraA04g028090.3.5C	0.80585686924332	blue	1165
BraA04g028200.3.5C	0.638534566235016	blue	1165
BraA04g028490.3.5C	0.803395899182714	blue	1165
BraA04g029870.3.5C	0.480608343445777	blue	1165
BraA04g030680.3.5C	0.580032710652662	blue	1165
BraA04g031180.3.5C	0.897549325251016	blue	1165
BraA04g031380.3.5C	0.822559445224858	blue	1165
BraA04g032360.3.5C	0.803566679297466	blue	1165
BraA04g032370.3.5C	0.393222982168461	blue	1165
BraA04g032680.3.5C	0.901401955030899	blue	1165
BraA04g032700.3.5C	0.827070075201561	blue	1165
BraA04g033200.3.5C	0.644488148075535	blue	1165
BraA04g033220.3.5C	0.687396390999614	blue	1165
BraA04g033630.3.5C	0.897127447517067	blue	1165
BraA05g000380.3.5C	0.872418535073309	blue	1165
BraA05g000460.3.5C	0.669241808574832	blue	1165
BraA05g000680.3.5C	0.85467286558163	blue	1165
BraA05g000810.3.5C	0.576547266115387	blue	1165
BraA05g000840.3.5C	0.891362917806079	blue	1165
BraA05g001070.3.5C	0.765184702962926	blue	1165
BraA05g001100.3.5C	0.421642537185566	blue	1165
BraA05g001630.3.5C	0.959303659754586	blue	1165
BraA05g002010.3.5C	0.661571234042646	blue	1165
BraA05g002030.3.5C	0.766181987255927	blue	1165
BraA05g002660.3.5C	0.880749791650669	blue	1165
BraA05g002720.3.5C	0.793331797846521	blue	1165
BraA05g003020.3.5C	0.829382004467984	blue	1165
BraA05g003960.3.5C	0.89750433175619	blue	1165
BraA05g004140.3.5C	0.713277893596893	blue	1165
BraA05g004190.3.5C	0.83330545921333	blue	1165
BraA05g005210.3.5C	0.79230175880052	blue	1165
BraA05g005580.3.5C	0.711964120754556	blue	1165
BraA05g006360.3.5C	0.743646458694257	blue	1165
BraA05g006830.3.5C	0.500132241813658	blue	1165
BraA05g006980.3.5C	0.405367882579512	blue	1165
BraA05g007440.3.5C	0.801554904449571	blue	1165
BraA05g007620.3.5C	0.749837691330029	blue	1165
BraA05g007870.3.5C	0.894836231008963	blue	1165
BraA05g008000.3.5C	0.757473571672595	blue	1165
BraA05g008120.3.5C	0.422196172546651	blue	1165
BraA05g008210.3.5C	0.81813479780454	blue	1165
BraA05g008390.3.5C	0.808361840844611	blue	1165
BraA05g008400.3.5C	0.848439712174979	blue	1165
BraA05g008680.3.5C	0.605490524482394	blue	1165
BraA05g009080.3.5C	0.793370431239071	blue	1165
BraA05g009470.3.5C	0.392949361663998	blue	1165
BraA05g009520.3.5C	0.931219683060406	blue	1165
BraA05g009680.3.5C	0.776793073379138	blue	1165
BraA05g010880.3.5C	0.710620239917603	blue	1165
BraA05g011040.3.5C	0.486166261753416	blue	1165
BraA05g011390.3.5C	0.505664823884541	blue	1165
BraA05g011440.3.5C	0.843345369947355	blue	1165
BraA05g012170.3.5C	0.503164365068403	blue	1165
BraA05g012460.3.5C	0.89241255803255	blue	1165
BraA05g012660.3.5C	0.610254830099449	blue	1165
BraA05g012700.3.5C	0.538468367961011	blue	1165
BraA05g012950.3.5C	0.409029981329093	blue	1165
BraA05g012970.3.5C	0.695872272859545	blue	1165
BraA05g013350.3.5C	0.405780953938854	blue	1165
BraA05g013880.3.5C	0.77303499757074	blue	1165
BraA05g014010.3.5C	0.8768872014231	blue	1165
BraA05g014310.3.5C	0.860928839625231	blue	1165
BraA05g014330.3.5C	0.759575221357062	blue	1165
BraA05g014630.3.5C	0.857173469062669	blue	1165
BraA05g016310.3.5C	0.778588022930015	blue	1165
BraA05g017290.3.5C	0.524232880479075	blue	1165
BraA05g017540.3.5C	0.857064908280097	blue	1165
BraA05g018040.3.5C	0.691491265861141	blue	1165
BraA05g018050.3.5C	0.558618516908896	blue	1165
BraA05g018080.3.5C	0.796688141690496	blue	1165
BraA05g019130.3.5C	0.906737503867641	blue	1165
BraA05g019480.3.5C	0.686952161224336	blue	1165
BraA05g020160.3.5C	0.720821420533895	blue	1165
BraA05g020330.3.5C	0.948419585416532	blue	1165
BraA05g020640.3.5C	0.463812264848577	blue	1165
BraA05g021200.3.5C	0.845160405014549	blue	1165
BraA05g021290.3.5C	0.752097296164978	blue	1165
BraA05g021430.3.5C	0.861753102844502	blue	1165
BraA05g022130.3.5C	0.858403709059882	blue	1165
BraA05g023140.3.5C	0.369575824974702	blue	1165
BraA05g024130.3.5C	0.876664528293464	blue	1165
BraA05g026350.3.5C	0.642317969778283	blue	1165
BraA05g028260.3.5C	0.304163468733909	blue	1165
BraA05g029230.3.5C	0.594788253536933	blue	1165
BraA05g030770.3.5C	0.542747095885467	blue	1165
BraA05g031120.3.5C	0.308389233365276	blue	1165
BraA05g031430.3.5C	0.829085713635811	blue	1165
BraA05g031880.3.5C	0.537810715871778	blue	1165
BraA05g032080.3.5C	0.816992937524676	blue	1165
BraA05g032260.3.5C	0.76632281049738	blue	1165
BraA05g032580.3.5C	0.928158104387782	blue	1165
BraA05g032650.3.5C	0.641290275310426	blue	1165
BraA05g032760.3.5C	0.442476224666036	blue	1165
BraA05g032850.3.5C	0.535194548520579	blue	1165
BraA05g033410.3.5C	0.881047044953318	blue	1165
BraA05g033860.3.5C	0.622793837833631	blue	1165
BraA05g034120.3.5C	0.847154163303755	blue	1165
BraA05g035070.3.5C	0.907423163639045	blue	1165
BraA05g036240.3.5C	0.780558259503768	blue	1165
BraA05g036270.3.5C	0.726675884162945	blue	1165
BraA05g037180.3.5C	0.880543943886223	blue	1165
BraA05g037290.3.5C	0.629309227213826	blue	1165
BraA05g037730.3.5C	0.414581937248435	blue	1165
BraA05g038800.3.5C	0.750534034206105	blue	1165
BraA05g039420.3.5C	0.685063474766906	blue	1165
BraA05g039860.3.5C	0.575023515861502	blue	1165
BraA05g039920.3.5C	0.512714157256753	blue	1165
BraA05g040310.3.5C	0.93953296683017	blue	1165
BraA05g040320.3.5C	0.857668747520439	blue	1165
BraA05g040430.3.5C	0.887081796993179	blue	1165
BraA05g040470.3.5C	0.683601372837695	blue	1165
BraA05g040620.3.5C	0.501361753058261	blue	1165
BraA05g040900.3.5C	0.878581135551481	blue	1165
BraA05g040910.3.5C	0.773559437797375	blue	1165
BraA05g041290.3.5C	0.906133894548401	blue	1165
BraA05g041620.3.5C	0.901799421857302	blue	1165
BraA05g041640.3.5C	0.811710494120975	blue	1165
BraA05g042140.3.5C	0.749196584226282	blue	1165
BraA05g042220.3.5C	0.847779617118939	blue	1165
BraA05g042320.3.5C	0.818774525154913	blue	1165
BraA05g042530.3.5C	0.784237707854859	blue	1165
BraA05g042610.3.5C	0.873301292018556	blue	1165
BraA05g042750.3.5C	0.523011003957074	blue	1165
BraA05g043440.3.5C	0.897412161410643	blue	1165
BraA06g000440.3.5C	0.543819128379135	blue	1165
BraA06g000610.3.5C	0.571886831756788	blue	1165
BraA06g001210.3.5C	0.82560947340108	blue	1165
BraA06g001320.3.5C	0.484583976056686	blue	1165
BraA06g001470.3.5C	0.75048575403868	blue	1165
BraA06g001630.3.5C	0.878538575114883	blue	1165
BraA06g002110.3.5C	0.618612902964022	blue	1165
BraA06g002380.3.5C	0.540816849059222	blue	1165
BraA06g002450.3.5C	0.681978448346851	blue	1165
BraA06g002600.3.5C	0.859631368972568	blue	1165
BraA06g003150.3.5C	0.602214730635625	blue	1165
BraA06g003580.3.5C	0.822760009757489	blue	1165
BraA06g003920.3.5C	0.609709611680205	blue	1165
BraA06g004010.3.5C	0.764103576025	blue	1165
BraA06g005110.3.5C	0.590360971452277	blue	1165
BraA06g005380.3.5C	0.494563592334619	blue	1165
BraA06g005450.3.5C	0.884150494582879	blue	1165
BraA06g005650.3.5C	0.588476949011681	blue	1165
BraA06g005930.3.5C	0.775566854248505	blue	1165
BraA06g006220.3.5C	0.78363009647558	blue	1165
BraA06g006440.3.5C	0.63641365826578	blue	1165
BraA06g007030.3.5C	0.818007567737036	blue	1165
BraA06g007140.3.5C	0.939549701744152	blue	1165
BraA06g007380.3.5C	0.442360288839191	blue	1165
BraA06g008360.3.5C	0.831379814944853	blue	1165
BraA06g008420.3.5C	0.806274544974074	blue	1165
BraA06g008540.3.5C	0.589957539161066	blue	1165
BraA06g009050.3.5C	0.812188850040514	blue	1165
BraA06g009070.3.5C	0.785419275179835	blue	1165
BraA06g009250.3.5C	0.752660974885297	blue	1165
BraA06g009980.3.5C	0.575992945389041	blue	1165
BraA06g010210.3.5C	0.75152947230564	blue	1165
BraA06g010360.3.5C	0.638598952497057	blue	1165
BraA06g010370.3.5C	0.941969490218328	blue	1165
BraA06g010630.3.5C	0.390312650548379	blue	1165
BraA06g010920.3.5C	0.361661483083966	blue	1165
BraA06g011040.3.5C	0.45191106348253	blue	1165
BraA06g011660.3.5C	0.737577063922663	blue	1165
BraA06g012080.3.5C	0.625908605012176	blue	1165
BraA06g012290.3.5C	0.54953428379718	blue	1165
BraA06g012780.3.5C	0.79416329657549	blue	1165
BraA06g012870.3.5C	0.859952562226458	blue	1165
BraA06g013230.3.5C	0.336484565880311	blue	1165
BraA06g013280.3.5C	0.762322580510981	blue	1165
BraA06g013400.3.5C	0.966424910940921	blue	1165
BraA06g013990.3.5C	0.756762222973569	blue	1165
BraA06g014310.3.5C	0.875289991128632	blue	1165
BraA06g014780.3.5C	0.617812994031941	blue	1165
BraA06g015910.3.5C	0.94128973817009	blue	1165
BraA06g016570.3.5C	0.445112633466851	blue	1165
BraA06g016680.3.5C	0.602395690948212	blue	1165
BraA06g016690.3.5C	0.708974982277809	blue	1165
BraA06g017420.3.5C	0.737022059324726	blue	1165
BraA06g019090.3.5C	0.882021106354538	blue	1165
BraA06g019380.3.5C	0.661010011261127	blue	1165
BraA06g019610.3.5C	0.866683504358293	blue	1165
BraA06g019830.3.5C	0.762349477510906	blue	1165
BraA06g019940.3.5C	0.772952931324584	blue	1165
BraA06g020490.3.5C	0.873991923764894	blue	1165
BraA06g020620.3.5C	0.659918300615196	blue	1165
BraA06g021180.3.5C	0.880605653305523	blue	1165
BraA06g021380.3.5C	0.785943085452964	blue	1165
BraA06g022400.3.5C	0.786146381789754	blue	1165
BraA06g023010.3.5C	0.673060284559718	blue	1165
BraA06g023670.3.5C	0.636816564183857	blue	1165
BraA06g023680.3.5C	0.482136148303711	blue	1165
BraA06g023750.3.5C	0.684767606015126	blue	1165
BraA06g023770.3.5C	0.69405028560588	blue	1165
BraA06g023780.3.5C	0.618353985152329	blue	1165
BraA06g023790.3.5C	0.625557490823285	blue	1165
BraA06g023820.3.5C	0.770644177676865	blue	1165
BraA06g023830.3.5C	0.560583485983411	blue	1165
BraA06g023940.3.5C	0.738143566526685	blue	1165
BraA06g024740.3.5C	0.951583489999894	blue	1165
BraA06g025270.3.5C	0.669558941773311	blue	1165
BraA06g026950.3.5C	0.501375661267527	blue	1165
BraA06g027220.3.5C	0.876649936789365	blue	1165
BraA06g027580.3.5C	0.74403278892547	blue	1165
BraA06g028190.3.5C	0.848006944135859	blue	1165
BraA06g028650.3.5C	0.851534983626998	blue	1165
BraA06g028720.3.5C	0.864716910078876	blue	1165
BraA06g029230.3.5C	0.595008935100232	blue	1165
BraA06g029240.3.5C	0.719488513364568	blue	1165
BraA06g029610.3.5C	0.884455662390783	blue	1165
BraA06g030880.3.5C	0.734113845588754	blue	1165
BraA06g031440.3.5C	0.814852489222851	blue	1165
BraA06g032950.3.5C	0.838859064758332	blue	1165
BraA06g033110.3.5C	0.721763230423489	blue	1165
BraA06g033400.3.5C	0.768910919118453	blue	1165
BraA06g033430.3.5C	0.375028512154961	blue	1165
BraA06g034940.3.5C	0.683855697254696	blue	1165
BraA06g035120.3.5C	0.682001309046906	blue	1165
BraA06g035950.3.5C	0.882658427680374	blue	1165
BraA06g036960.3.5C	0.809396586711272	blue	1165
BraA06g037620.3.5C	0.638913745018571	blue	1165
BraA06g037820.3.5C	0.848487520870049	blue	1165
BraA06g038180.3.5C	0.953923354091371	blue	1165
BraA06g038520.3.5C	0.908942860501443	blue	1165
BraA06g038560.3.5C	0.640512419013371	blue	1165
BraA06g040030.3.5C	0.518777481714208	blue	1165
BraA06g040120.3.5C	0.708108718912802	blue	1165
BraA06g041220.3.5C	0.252924425036717	blue	1165
BraA06g041440.3.5C	0.873645967608487	blue	1165
BraA06g041500.3.5C	0.556199162449982	blue	1165
BraA06g042270.3.5C	0.755700885744041	blue	1165
BraA06g042360.3.5C	0.819193285632937	blue	1165
BraA06g042380.3.5C	0.626667858139686	blue	1165
