Gene	kME	module	modulesize
BraA06g022100.3.5C	0.330988045456373	grey	48
BraA07g011320.3.5C	-0.255612624012554	grey	48
BraA07g022540.3.5C	-0.14614222440757	grey	48
BraA07g030210.3.5C	0.707447238660335	grey	48
BraA08g009970.3.5C	0.524502946218791	grey	48
BraA08g024950.3.5C	0.498268197069218	grey	48
BraA08g030850.3.5C	0.456817883276571	grey	48
BraA08g035840.3.5C	0.504325454527567	grey	48
BraA09g004440.3.5C	0.589103128589333	grey	48
BraA09g014140.3.5C	-0.13632096788178	grey	48
BraA09g044520.3.5C	0.656388954813586	grey	48
BraA09g057760.3.5C	0.426096840918585	grey	48
BraA09g067420.3.5C	0.625617640280921	grey	48
BraA10g020590.3.5C	-0.187059175365313	grey	48
BraA10g026420.3.5C	-0.28026507483203	grey	48
BraA01g002500.3.5C	0.428115775111733	turquoise	153
BraA01g004300.3.5C	-0.315243041821132	turquoise	153
BraA01g004520.3.5C	0.77712713270991	turquoise	153
BraA01g006800.3.5C	0.604948879069749	turquoise	153
BraA01g007440.3.5C	0.730805741448099	turquoise	153
BraA01g007900.3.5C	0.363642694791648	turquoise	153
BraA01g008410.3.5C	0.578755197027621	turquoise	153
BraA01g008430.3.5C	0.485767607332884	turquoise	153
BraA01g009760.3.5C	0.609299122496659	turquoise	153
BraA01g013150.3.5C	0.460989145423058	turquoise	153
BraA01g014920.3.5C	0.584456145694734	turquoise	153
BraA01g020720.3.5C	0.668801259922042	turquoise	153
BraA01g021190.3.5C	0.862773513958182	turquoise	153
BraA01g021580.3.5C	0.57547550812848	turquoise	153
BraA01g025100.3.5C	0.569280630352614	turquoise	153
BraA01g033230.3.5C	0.762266899418934	turquoise	153
BraA01g034740.3.5C	0.254648357815069	turquoise	153
BraA01g037190.3.5C	0.711550965180825	turquoise	153
BraA01g039410.3.5C	0.836973454462363	turquoise	153
BraA02g009130.3.5C	0.615155930913113	turquoise	153
BraA02g015150.3.5C	0.862624228554911	turquoise	153
BraA02g017890.3.5C	0.677470272130612	turquoise	153
BraA02g018560.3.5C	0.604279801718508	turquoise	153
BraA02g020300.3.5C	0.282005346158441	turquoise	153
BraA02g022900.3.5C	0.245983888558613	turquoise	153
BraA02g023520.3.5C	0.331125821034144	turquoise	153
BraA02g035790.3.5C	0.437983484388628	turquoise	153
BraA02g036420.3.5C	0.478192117868033	turquoise	153
BraA02g039750.3.5C	0.194771302341249	turquoise	153
BraA02g047630.3.5C	0.456469306294447	turquoise	153
BraA03g002930.3.5C	0.40707317893793	turquoise	153
BraA03g004360.3.5C	0.470481873301193	turquoise	153
BraA03g006210.3.5C	0.462947830774545	turquoise	153
