Gene	kME	module	modulesize
BraA01g004320.3.5C	0.790356954059519	blue	220
BraA01g005250.3.5C	0.969117917788779	blue	220
BraA01g005390.3.5C	0.813775016592004	blue	220
BraA01g005630.3.5C	0.232747883350318	blue	220
BraA01g007200.3.5C	0.294049210632786	blue	220
BraA01g009120.3.5C	0.90032752249884	blue	220
BraA01g012480.3.5C	0.530613908113605	blue	220
BraA01g013830.3.5C	0.516498907384982	blue	220
BraA01g015690.3.5C	0.904382230014442	blue	220
BraA01g017470.3.5C	0.828850658744337	blue	220
BraA01g017480.3.5C	0.894906061971679	blue	220
BraA01g019640.3.5C	0.963389952345513	blue	220
BraA01g022020.3.5C	0.530833991850629	blue	220
BraA01g023440.3.5C	0.496323663098108	blue	220
BraA01g027820.3.5C	0.883695266545415	blue	220
BraA01g036520.3.5C	0.413897014370866	blue	220
BraA01g036730.3.5C	0.851322907709094	blue	220
BraA01g037820.3.5C	0.948101165823755	blue	220
BraA01g038650.3.5C	0.841487930676851	blue	220
BraA01g039130.3.5C	0.404394711399177	blue	220
BraA01g039820.3.5C	0.94571940505801	blue	220
BraA01g043050.3.5C	0.871349016440224	blue	220
BraA01g043780.3.5C	0.888621535372817	blue	220
BraA01g045030.3.5C	0.966906294596215	blue	220
BraA01g046040.3.5C	0.914216875214194	blue	220
BraA02g005690.3.5C	0.905494340488415	blue	220
BraA02g005700.3.5C	0.538795135023518	blue	220
BraA02g007870.3.5C	0.809192757021127	blue	220
BraA02g009390.3.5C	0.432707996106615	blue	220
BraA02g012840.3.5C	0.593810776849408	blue	220
BraA02g013310.3.5C	0.790465632169642	blue	220
BraA02g013640.3.5C	0.469872952544531	blue	220
BraA02g017790.3.5C	0.885449091778511	blue	220
BraA02g026070.3.5C	0.864636761503982	blue	220
BraA02g038160.3.5C	0.941507384494866	blue	220
BraA02g039410.3.5C	0.881065902968548	blue	220
BraA02g042820.3.5C	0.656524892874728	blue	220
BraA02g044010.3.5C	0.77069727772422	blue	220
BraA02g046520.3.5C	0.441623405866681	blue	220
BraA03g000760.3.5C	0.204706484901174	blue	220
BraA03g001030.3.5C	0.789475869702315	blue	220
BraA03g002440.3.5C	0.938186548595091	blue	220
BraA03g002830.3.5C	0.370554051824404	blue	220
BraA03g005940.3.5C	0.907510023326699	blue	220
BraA03g006830.3.5C	0.17202464500851	blue	220
BraA03g007360.3.5C	0.968251432016196	blue	220
BraA03g007870.3.5C	0.835614872271293	blue	220
BraA03g008270.3.5C	0.871492960027764	blue	220
BraA03g008580.3.5C	0.487355992176265	blue	220
BraA03g010340.3.5C	0.350723199227409	blue	220
BraA03g014370.3.5C	0.582532980244439	blue	220
BraA03g014830.3.5C	0.570500341109386	blue	220
BraA03g016300.3.5C	0.645953468571786	blue	220
BraA03g020690.3.5C	0.348924591004727	blue	220
BraA03g025720.3.5C	0.469240351186901	blue	220
BraA03g026120.3.5C	0.887479742682999	blue	220
BraA03g027100.3.5C	0.926165389909653	blue	220
BraA03g028520.3.5C	0.266646470160827	blue	220
