B10-C0-1	B10-C0-2	B10-C0-3	B10-H0-1	B10-H0-2	B10-H0-3	B11-C0-1	B11-C0-2	B11-C0-3	B11-H0-1	B11-H0-2	B11-H0-3	B10-C3-1	B10-C3-2	B10-C3-3	B10-H3-1	B10-H3-2	B10-H3-3	B11-C3-1	B11-C3-2	B11-C3-3	B11-H3-1	B11-H3-2	B11-H3-3	B10-C12-1	B10-C12-2	B10-C12-3	B10-H12-1	B10-H12-2	B10-H12-3	B11-C12-1	B11-C12-2	B11-C12-3	B11-H12-1	B11-H12-2	B11-H12-3	B10-C24-1	B10-C24-2	B10-C24-3	B10-H24-1	B10-H24-2	B10-H24-3	B11-C24-1	B11-C24-2	B11-C24-3	B11-H24-1	B11-H24-2	B11-H24-3
BraA03g022760.3.5C	4.3574547383454	4.22269773942248	4.19046321513188	4.56379659991115	4.68200803269716	4.79960803253069	4.28659886785389	4.07451576313733	4.51191745309444	4.6113180864119	4.37216780091231	4.58561674772361	3.87810761511274	4.23221557190389	4.72639321281718	4.69365530258876	5.00973692851997	4.38047553806976	3.89815119912577	4.25674443197747	4.05003966856116	4.58582884133935	4.40895168216301	4.57249892064241	4.60915507332136	4.62463748200918	4.64973075378035	4.5079187065953	4.78330352222028	4.79490947253346	3.66716150501199	3.58491735060066	3.95888502101863	4.12283495323777	4.76275885797455	4.3048096042956	5.11063425423568	5.25172243209469	4.90072075571458	5.8093701626122	5.52770079629259	5.85309523043672	4.50116695222522	4.33336782120137	4.45234838649752	5.01840711980872	5.70349198267879	5.72058863142613
BraA03g023650.3.5C	6.96790934959845	6.74000206428081	7.6741167881816	7.39979987481401	6.6130923686613	7.01606000181872	7.22517283030105	6.80513424726266	6.88307601086901	7.37161465361952	6.59571854580574	6.38325292093989	6.997740666391	7.01012506419773	6.78302746983143	5.60432157203017	6.54155180629632	5.69628207232328	6.65387473170735	7.0691685245657	6.37410082865742	5.8294640629714	5.8706338723186	5.22786528976362	7.01218753000299	6.82653993355354	6.47365278446349	6.0344310444726	6.57042776537795	6.23494772962845	6.18728906871754	5.4951941077438	5.57223836466749	5.85612675896906	5.34403806575883	5.79934765010571	7.19055732790173	7.25072238993222	7.36652034443826	6.26280000669915	6.71004837399139	6.90772343849529	7.4154236352365	7.42449713705664	8.34492933334341	6.27286950237065	6.65198621551403	6.33496546341583
BraA03g024930.3.5C	5.46351395415546	5.13943851412273	5.30331733820403	5.16942511624504	5.3218658960775	5.27847341726815	4.82107632545105	4.9777206117958	4.6680662169311	5.16602686387217	5.33042609362211	5.28328164601362	6.42154985410855	6.08195948914253	6.23606094751955	5.60432157203017	5.10443260002874	5.2832749456326	5.80732949296294	6.08548818888072	5.84743742375894	5.0182154894161	4.88536505498197	5.41402862709465	6.45811331977148	6.563699071056	6.47365278446349	5.53441009661854	5.43136145019678	5.39234157586571	6.14142365685411	5.58557272103791	5.78890547375543	5.18669141421146	5.18768787810626	5.4815778684499	5.21275507969222	5.12580703572437	5.42044331952913	4.80920010475956	4.2243920581409	4.60716577868144	4.64328620957032	4.42590322863907	4.60482808482844	4.8998344600564	4.3813828436933	5.06719852769941
BraA03g027850.3.5C	6.56830765263976	6.16704977845605	5.88059522159662	5.87766813922856	5.99338869236905	5.012015560537	6.76495336022388	6.40045805564474	6.6915071089256	5.84091648539255	6.08004070146283	5.53172324497597	5.47160762242826	5.46944284875338	5.25035014685076	4.91160921979617	5.00973692851997	5.19286051895598	6.0982919540098	6.19884098041352	6.43038927543741	5.5809541353611	5.44760894662031	5.69671582886196	6.41518969127861	6.24142580237931	6.14672776865685	5.67161743538751	5.23782361396763	5.70398763042855	6.45404880262842	6.09402897439401	6.54789367626815	5.79336465583015	5.81572238864683	5.99382638290629	5.77160940700163	5.85887838670204	5.58986076971521	5.43748975537863	5.3698788073893	5.74291536323823	6.27498030342231	6.56668539464189	6.54717256232183	5.64455546285348	5.59334544160187	5.32093235513432
BraA03g029440.3.5C	7.92074866852616	8.32152497561548	6.8271762043902	9.47938186524644	7.92826282704386	8.80095955895928	7.45236282102032	8.11769266883691	8.28025459020309	7.83755967057273	7.99158882162479	8.94630429440235	5.9679141006691	6.05556232413078	5.9773877638204	5.47771590292679	6.49142159577412	6.80892196728821	6.22406894028705	6.03748597620225	6.23342009418242	6.32423779915946	6.64095719217471	6.29129186618168	7.39638397899749	5.51884476204431	5.35427838425528	4.39958529515445	4.82433146823108	4.75238994437144	6.33709176437411	8.18739272017914	8.33868041105157	4.93239967172507	5.18768787810626	5.3309443843947	6.71956275406799	7.06280393744036	6.71655459516656	5.47570209802926	5.69614076085219	5.00410296492614	7.30978781802786	6.54792653926126	6.71289572897065	5.62035936705328	5.99003687894656	5.72058863142613
BraA03g029630.3.5C	3.72155013082292	3.5062532575956	3.19754269209982	3.68795822598527	3.45422245346743	2.61729311160873	4.28659886785389	4.3692167808984	3.70525312653211	3.70500000211251	4.04601116325448	4.51803603739055	3.42955093875329	2.61729311160873	3.22795875838457	2.61729311160873	3.21149152361055	3.23749990064225	4.01199297042779	3.93769657144503	4.15534125188507	3.91678264013734	3.73994306010765	3.43331807477451	3.67067686771074	3.35465300752393	2.61729311160873	3.72410901630683	3.12113433491781	2.61729311160873	3.95440001999627	4.03798457327694	3.95888502101863	3.64527026865981	3.86452570105776	3.31087693967487	3.25792229592892	2.61729311160873	3.20930325532436	3.48381212043093	2.61729311160873	3.7790299357064	4.3406816532096	4.23307525617394	4.60482808482844	3.35475380225702	3.40734019849735	3.38736890495079
BraA03g031010.3.5C	4.53794563449063	3.25077305265149	3.19754269209982	3.49795046765577	2.61729311160873	2.61729311160873	4.58197927348395	4.18131896745916	4.23306022308064	3.39530243124073	4.44135980894946	3.43945030302575	3.75177420225375	3.7046542854572	3.94558416661136	3.60850309111151	3.45188242439874	3.67590433675053	5.17022103071913	5.54603829805968	4.64333664249635	4.33383815995469	3.86510342912416	4.09845590988845	3.15268522703445	3.14149052761834	3.92244347524338	3.72410901630683	3.12113433491781	2.61729311160873	4.9748443129281	3.88070716036591	4.3130473055386	3.35170236098846	3.35205129750408	3.79706922744992	2.61729311160873	3.20471450133149	3.44884943169503	3.67100444827654	3.57613101386408	2.61729311160873	3.80217626180038	4.99176335705484	5.12972646375517	2.61729311160873	3.72145503379913	2.61729311160873
BraA03g031570.3.5C	3.88277184508706	4.11352787014083	4.43261186953349	4.70937491910436	3.6354881827849	4.22700214431183	3.43774859079071	3.95624905586959	3.25520780735555	3.39530243124073	3.40282669972369	4.82502797205095	3.75177420225375	3.25484608136455	3.22795875838457	3.88142674014354	2.61729311160873	3.48789739341901	4.11493485919997	3.22413853155959	3.46658735157	3.55116082992786	3.42087910777769	3.61036930831088	3.53442841286484	3.14149052761834	2.61729311160873	3.1219282595406	3.32630219804432	3.12429477865974	3.48060859148714	4.46097556544151	4.70178937029452	3.51208918647392	3.13962147493366	2.61729311160873	4.43281847926194	4.11417026328568	3.62903406901235	3.23454744784269	3.40485416290286	3.44955197862727	3.80217626180038	3.25521424574894	3.66814824908195	3.14156294204269	3.40734019849735	3.38736890495079
BraA03g032670.3.5C	5.50483314148943	5.67830954958267	5.60651057412308	5.43421959219607	6.13200312977684	5.80841953345956	5.23940727240576	4.9225748665414	5.29866493689482	5.23967162396236	5.39722694490579	5.59524230460889	5.25724404064567	5.62245110975071	5.01383162189526	5.30125608981326	5.66070878214203	6.13887850248851	4.20920450959814	4.50685721219135	4.94224745376735	5.55349432112945	5.41427135896545	5.72486786190252	5.06039523214387	5.51884476204431	5.38621936213846	5.87411920801405	5.71089087711966	5.76701377093648	5.07867736183625	4.60495460927962	4.90768517774897	5.45641783079319	4.71640375052565	5.68074605547575	5.9563312471795	5.4034144487257	5.34642355619767	6.24107036245559	6.47082547616001	6.71878259350559	5.57258222824762	5.29868654887013	5.39209879746807	6.25740379341219	5.34289993816543	6.8097305683614
BraA03g032770.3.5C	5.02228383703956	4.32247175963255	4.09712419383403	4.48420510498903	4.03016761265348	4.39684041967728	4.82107632545105	5.22391629699062	4.80724887822042	4.91749689139274	4.37216780091231	4.37073653345322	4.85517116485616	5.10078901357792	4.3558695116747	3.99397910457006	4.02640256622307	4.19159113783496	5.44007435185192	5.79871849990766	4.99468362665976	4.40184263065456	3.9763906497585	4.57249892064241	3.89418177065342	4.12850616144035	4.19156302484424	3.32740854351413	3.72243132971598	3.72910819667767	4.86225872391125	4.60495460927962	4.9997267835941	4.19714122464342	4.39605179426531	3.6990192329862	4.51910147148647	4.11417026328568	4.60566951457037	4.18465317972043	4.14032965458899	3.7790299357064	4.3406816532096	4.80726783296412	5.02969729205915	3.64945714114033	4.3813828436933	3.81472772469589
BraA03g033730.3.5C	4.3574547383454	4.50016163978901	3.88258942327549	4.56379659991115	4.03016761265348	4.74068865925465	3.2012967605539	2.61729311160873	2.61729311160873	3.17071973571466	3.40282669972369	3.76526983822191	3.19538682494737	3.86367597854152	4.06304495229918	3.75479452847563	2.61729311160873	3.23749990064225	2.61729311160873	2.61729311160873	3.46658735157	2.61729311160873	3.42087910777769	3.19810239142692	3.37022999024688	2.61729311160873	3.81507437709409	3.1219282595406	3.6103812331386	3.33070602747293	3.2322326445812	3.3077940978024	3.18134522334548	3.13937081653598	3.51251005917518	2.61729311160873	4.34000281394399	3.44248791673731	3.62903406901235	2.61729311160873	3.17759546172342	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	3.17938548921165	3.38736890495079
BraA03g036040.3.5C	4.83616714950585	4.22269773942248	4.50364041366168	4.95916041066509	4.74379459214222	4.8559890937726	5.06929147437761	5.61361033007185	5.15385258093865	4.28390326308698	4.56909593999344	4.71086148959065	4.56442673826413	4.12250573536734	4.26621191022614	4.7516461715673	4.02640256622307	4.46483560728816	4.52528402365086	4.42906131796856	4.50121471133492	4.58582884133935	5.15515363707891	4.63633719958077	4.60915507332136	4.04868012195004	4.01971037933814	4.14836850558022	3.12113433491781	4.34890493702417	4.27678777823432	4.17533649801614	4.14978137626235	3.95742596825334	3.64574909269166	4.11500554278564	4.34000281394399	4.71764886351208	4.79058374512797	3.95917110653691	3.71805804321758	4.12625764602426	4.2516576051727	4.42590322863907	3.82237834985903	4.40199728211245	4.63862735144876	4.19112422987376
BraA03g036360.3.5C	3.26505852622205	3.85604968756618	3.43254169195943	2.61729311160873	2.61729311160873	2.61729311160873	4.10605182773253	3.82294712746296	3.86435298713282	3.17071973571466	3.40282669972369	2.61729311160873	3.19538682494737	2.61729311160873	3.22795875838457	2.61729311160873	2.61729311160873	2.61729311160873	4.52528402365086	4.5800810090435	3.80220865169181	3.55116082992786	3.18913744701237	2.61729311160873	3.78888766061112	3.76535903332815	2.61729311160873	2.61729311160873	2.61729311160873	3.12429477865974	4.60313886921044	4.40902077575068	4.70178937029452	3.64527026865981	3.76142522051169	3.31087693967487	2.61729311160873	3.44248791673731	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	3.65030668231043	4.51193450306377	3.66814824908195	2.61729311160873	2.61729311160873	3.16501105699402
BraA03g036450.3.5C	4.96308846052543	5.3286656174767	5.22583980805097	5.58620471407603	5.24109836192566	5.60081965231611	5.02320075223811	5.71201227255048	4.73952248685539	5.61411068966353	5.63626698211481	5.20321351932265	5.74157330432908	5.20265989829081	5.45194439125361	3.88142674014354	4.02640256622307	4.54380101064697	5.03596606604384	4.89411992324205	5.39285308301145	4.69507263844319	4.07709654078048	4.09845590988845	5.17053955187848	5.9258604843754	4.47382920500316	3.72410901630683	4.14614013356952	3.61643499380009	2.61729311160873	4.40902077575068	3.72517287318978	3.64527026865981	3.76142522051169	4.04396980132697	5.83590890622753	5.80604289834103	6.04851399473331	4.53565806078062	5.64221713149306	5.34827151175531	5.87483454680913	6.15975309219283	6.5294938404362	5.2915028180184	4.94769682741387	5.14464236375231
BraA03g040430.3.5C	5.18570605684601	5.03394548674631	4.80896744246624	5.75552304935896	5.66721940774742	5.53537628242903	4.82107632545105	5.22391629699062	4.73952248685539	5.76930634922268	5.63626698211481	4.97960991843266	4.68868685451034	4.93194243274758	5.11344085260303	5.00843353043093	4.39500262155507	4.54380101064697	4.45362732222651	3.65371506031207	3.93349583732882	4.58582884133935	4.60899580263677	4.35873690286212	3.89418177065342	3.96256058153616	3.92244347524338	3.48277292958765	4.50528045461018	4.00462560737123	3.66716150501199	3.58491735060066	3.58239792875754	4.04326352324544	4.76275885797455	4.46837749887164	4.74733283621493	5.43886821100764	5.45601934586078	4.60971544444174	4.98653453962264	4.53902781577138	5.18605076665086	4.99176335705484	5.08063761752156	4.40199728211245	5.56439780294229	4.85146232368131
BraA03g040460.3.5C	3.72155013082292	4.32247175963255	3.88258942327549	2.61729311160873	4.22951230866672	4.67896730579271	2.61729311160873	3.23312959665292	3.25520780735555	3.56463245257486	3.17613576796499	3.20252385559975	2.61729311160873	2.61729311160873	3.66006318441992	4.27532159181122	3.45188242439874	4.08419751755851	2.61729311160873	2.61729311160873	3.22210537278544	3.16267128463836	3.73994306010765	3.43331807477451	3.15268522703445	3.35465300752393	3.16517663800818	3.91505018380748	3.12113433491781	3.61643499380009	2.61729311160873	2.61729311160873	3.18134522334548	3.35170236098846	3.13962147493366	2.61729311160873	4.12927936757735	4.45272564379054	4.21985210373604	5.18290982360696	5.402914052647	4.53902781577138	2.61729311160873	2.61729311160873	2.61729311160873	4.40199728211245	3.84477409467899	4.40872872456525
BraA03g040780.3.5C	9.98518937488272	10.2186507078283	10.0505555254805	10.7955621329929	10.7469376200803	10.9948324936571	10.8948271545726	10.9492307288449	10.8804679727235	11.1362119276105	11.1883323388239	11.5694216078467	9.13535318031748	9.30687873157447	9.43185387153158	9.62822475363683	9.77440353799488	9.43866743231504	10.2591318532061	10.0438443939978	10.3038886695616	9.84129685770708	9.93543573889512	9.95713671387776	7.76319347683065	8.26976721563367	7.73277199668087	9.19184669374632	9.60935093984112	9.36283324668244	8.9657758603657	9.34212763155207	9.01825511048451	9.62504411816915	9.7460066291359	9.66737612378816	10.7110775279815	10.6000277893759	10.6378738733611	11.6199303430867	11.3353510968079	11.1944262976443	11.046668625028	10.7870165486004	10.6880391884245	11.3201570899312	11.3787563674925	11.2407938188136
BraA03g041170.3.5C	4.53794563449063	4.58026514932279	4.80896744246624	4.84018841788248	4.54871028553996	5.31823136710447	5.15700836907134	5.26822476561194	5.10194779322438	5.52954215958361	5.26021862404004	5.6559982038094	4.49739864272226	4.87055920165767	5.06455558590226	5.77502927968958	5.74950554287273	5.59523517174176	5.54132860742108	5.82733138365081	5.313848174086	6.11701713577616	6.1760781279212	6.04733194242369	5.76336066782499	5.78124622958593	5.72128728230848	6.01748928498781	6.38618082251268	5.90394952895176	6.39676779415938	6.41976313549062	5.93197561563983	6.47608291702499	6.4370529184026	6.5251304194789	5.21275507969222	4.8320747438447	5.05048668515946	5.68527172099455	5.33603361270782	4.4669749318977	5.43066064394396	4.93306875157088	4.86410278193542	5.78156829382528	5.56439780294229	5.7693810411853
BraA03g042200.3.5C	5.72993391961555	4.72673734931519	4.75342060966317	5.65640580715348	4.80277459946215	4.91005787693706	3.89038844836128	4.53174345384239	4.12330254757685	4.03302450188901	4.04601116325448	5.16134799972691	4.35135543010161	4.00089644604495	3.66006318441992	5.00843353043093	4.61212650673126	4.87857852492065	3.44293448305628	4.16013930962404	3.93349583732882	5.17289223431222	4.07709654078048	5.05822445510368	4.07722082742141	3.96256058153616	3.69446160265708	4.14836850558022	3.82238662741541	3.33070602747293	3.2322326445812	4.88876471921576	4.80877783350315	3.95742596825334	3.76142522051169	4.41626026921956	4.81523412716681	4.98698735403893	4.84680317807423	3.48381212043093	2.61729311160873	3.20981010704308	3.65030668231043	3.7052637851007	3.66814824908195	3.14156294204269	3.72145503379913	3.16501105699402
BraA03g042500.3.5C	3.72155013082292	3.25077305265149	4.43261186953349	4.48420510498903	4.13424057147744	4.02792042300359	4.64604584814857	4.9777206117958	4.99174333155597	5.52954215958361	4.37216780091231	4.44658911335429	4.09199241616982	4.12250573536734	2.61729311160873	4.27532159181122	4.13024179218721	3.67590433675053	4.20920450959814	4.34599030977767	4.25170029477306	4.33383815995469	3.9763906497585	4.35873690286212	4.07722082742141	3.64931885660981	4.10893642074908	4.45494144290058	4.27826795375398	4.15500647406786	4.36690354938991	4.46097556544151	4.95449972708204	4.12283495323777	3.86452570105776	3.6990192329862	4.12927936757735	3.20471450133149	3.62903406901235	3.48381212043093	4.14032965458899	4.02265158104808	4.64328620957032	5.25209821618347	5.35170495800129	3.14156294204269	4.74998336510551	4.26819002724745
BraA03g043770.3.5C	4.45100406281256	3.99254031119756	4.27678517129265	4.48420510498903	4.03016761265348	4.67896730579271	4.87456700833328	4.9225748665414	5.10194779322438	5.16602686387217	4.79145440148242	4.93005605841169	4.42655221792299	3.86367597854152	4.51744433918792	4.35569607078774	4.67691295175298	4.19159113783496	4.52528402365086	5.00134350223512	4.50121471133492	4.93365565074725	4.98145200946638	4.63633719958077	4.85402563104367	4.76934351385996	4.26864633443071	4.69999229924215	5.23782361396763	4.51577528757558	4.67294849312087	4.92471958869582	5.08585053181258	5.01008551622343	4.8075205603803	4.93342665729606	4.43281847926194	4.71764886351208	4.84680317807423	5.47570209802926	5.15303334035837	5.27001859123436	4.42355266013311	5.25209821618347	4.45234838649752	5.7147328387329	6.29950579572364	5.61759844720831
BraA03g044980.3.5C	5.46351395415546	6.19115806877233	5.41191916187235	5.78706668358841	6.2980087642089	5.7805758078626	4.70705564468096	4.74183424714711	4.6680662169311	5.439503698658	5.97609277224261	5.79728052380061	5.36858355705528	4.99061811053659	5.20622384560941	4.96089913411013	5.27603886527817	5.66340332690491	5.08221415468468	4.5800810090435	5.09378166464982	4.69507263844319	4.66919255747566	5.1873975509647	6.05335679097907	6.07482869005508	6.05174827461682	5.73548734390593	5.57811351452392	5.68233410989348	5.17509261130142	5.58557272103791	5.08585053181258	5.89646831114642	5.56233250140213	5.79934765010571	5.83590890622753	5.69402135826613	5.74092660242784	5.51289115294978	5.07235000311224	5.18702864737682	4.99462724376172	5.20386930710101	5.12972646375517	5.05570766522094	5.07879980176292	4.40872872456525
BraA03g045640.3.5C	4.96308846052543	4.85830742445667	4.69539505019055	5.06838560822599	4.96533552401557	5.4667060753227	5.70937547095725	5.80396500053624	5.54932321599248	5.00554551954374	6.01859109176951	6.43564203064661	5.04879513140646	4.6670499645501	4.26621191022614	6.34141888140441	6.12503872860856	6.37879117978466	5.25288117212639	6.52813492357717	5.1407304019597	6.89876481682743	6.52282991388394	6.15411205817672	4.49638955387493	4.12850616144035	4.53523678420141	5.69323207544046	5.66801551120795	5.78740982851962	4.36690354938991	4.29792842415813	4.75638298834682	6.1169845341436	5.70618105735552	6.01024850406456	4.00720209479921	4.71764886351208	5.2682021698821	5.86754366802237	5.49753940066953	5.87934496317066	5.35385475124306	5.82590422497628	6.75909118168374	5.22818876366958	6.35072252923073	5.59062178192454
BraA03g046100.3.5C	5.078980256871	5.03394548674631	4.43261186953349	4.70937491910436	4.54871028553996	4.74068865925465	5.49417398379942	5.17812329440612	4.73952248685539	5.47016954710884	5.18621926956867	5.07353566163159	4.68868685451034	4.80618383719178	3.8132251058256	5.1833854482179	5.00973692851997	5.09602182247861	5.44007435185192	4.94880952824172	5.23002723036837	4.93365565074725	5.44760894662031	4.91534085685655	4.94044221412758	4.97976899648022	4.98563242399118	5.11678378169556	5.32411860280719	5.30927394505116	5.80054171081873	4.88876471921576	4.8591582934542	5.70507557076087	5.08448891762833	5.27684330305243	5.05653779972989	4.8320747438447	4.73183762420375	5.27311319761886	5.07235000311224	4.90237167624032	4.88760754737425	4.59241360578765	4.6746811389387	5.43810723911953	5.50463466056367	5.41677775217323
BraA03g046970.3.5C	3.26505852622205	3.69790938571338	3.43254169195943	3.84479491159523	3.21318003889144	4.13185391346125	4.28659886785389	4.67556328018895	4.6680662169311	3.93495462930718	4.04601116325448	4.44658911335429	3.42955093875329	3.25484608136455	3.47469252897133	3.60850309111151	4.02640256622307	3.48789739341901	3.44293448305628	3.46940301932178	3.46658735157	3.91678264013734	3.9763906497585	2.61729311160873	4.94044221412758	4.76934351385996	4.98563242399118	4.39958529515445	4.27826795375398	3.33070602747293	5.07867736183625	4.60495460927962	4.52249898118551	3.7608975382423	4.19783952956326	4.61278954914258	4.23939543826179	4.01127330655502	3.7780733269569	4.28250881863302	3.71805804321758	3.20981010704308	4.05000141998523	4.12331672935077	4.45234838649752	3.76551141309042	3.72145503379913	4.10851692042811
BraA03g047690.3.5C	3.88277184508706	3.85604968756618	3.88258942327549	5.21726100470558	3.6354881827849	4.47356835820638	3.89038844836128	3.23312959665292	3.25520780735555	4.35677874302431	3.71528715838492	4.10896767420169	4.18506220424623	4.51095946072356	4.1691460221802	5.7479812137166	5.53280993072543	5.23881433958583	4.52528402365086	4.25674443197747	4.15534125188507	5.78315546234266	5.51197329933635	5.88288304489479	5.17053955187848	5.69141102751708	5.56379364370235	5.05006028649996	6.24865373762534	6.01160288904961	4.52926563514924	5.34753973079175	4.05848165603561	6.01101270650258	5.93683456787874	6.31738043058665	4.34000281394399	4.37667318832338	4.21985210373604	4.98226374680942	4.63299771678109	4.30879903078242	2.61729311160873	3.51239142888826	3.48143111118926	5.09200355716708	5.19829049154889	5.61759844720831
BraA03g048580.3.5C	8.28325857413918	8.4108948448783	8.11753024076656	7.36921704658223	7.10103872638206	6.90552623608629	7.43545099164792	6.81974827250697	6.63932812634	7.06134216596424	7.4833015952926	7.25039100523287	7.89340770041249	7.93512623561274	8.00909352921857	7.72726175847494	7.69619828590691	7.99493687809711	7.76537020023875	7.6709569424307	7.58970458993059	8.00082680054299	8.00720490422521	8.18164754506437	5.93627654351502	6.563699071056	5.72128728230848	6.837061964179	6.98743286440193	6.93327154288813	5.5406637012722	5.75048783812122	6.23685649121101	6.91664643867466	6.55455307561123	6.858461322503	7.78106607773142	7.59696036022376	7.19113584854725	8.30155757713353	8.24610704557686	8.19175933055807	6.9620162013336	7.22697753762986	6.97007801553194	8.08224068622479	8.12455033025273	8.50041064377443
BraA03g050410.3.5C	5.02228383703956	3.85604968756618	5.14370568734175	5.35149033012006	5.4347758637379	4.96200988660466	4.64604584814857	4.18131896745916	4.12330254757685	5.23967162396236	4.62840256580943	6.06576683914217	5.17765543750239	5.10078901357792	5.06455558590226	6.75908392802603	5.56589955248461	6.13887850248851	5.29241121151965	4.5800810090435	4.50121471133492	5.4074267979858	5.15515363707891	5.44842669696201	5.2393051864644	5.46534655783083	5.06780809071103	5.35511185735049	5.45692165300205	6.07907892623581	5.17509261130142	7.54021194188696	5.5426346433821	5.45641783079319	5.93683456787874	5.55117415800357	5.05653779972989	5.36702803398757	5.14179792827482	5.13546807613312	4.30277758991949	3.7790299357064	4.3406816532096	4.12331672935077	4.92161974959927	4.339357987151	4.30768213682112	4.59325129618788
BraA03g050810.3.5C	4.02181189941822	4.22269773942248	3.99523165114121	3.68795822598527	3.6354881827849	3.91294396350404	3.43774859079071	2.61729311160873	3.25520780735555	3.17071973571466	2.61729311160873	2.61729311160873	3.87810761511274	3.86367597854152	3.66006318441992	3.43176572049813	4.22530653783991	3.48789739341901	2.61729311160873	2.61729311160873	2.61729311160873	3.38411645710081	2.61729311160873	2.61729311160873	3.15268522703445	3.14149052761834	2.61729311160873	2.61729311160873	3.12113433491781	3.12429477865974	2.61729311160873	2.61729311160873	2.61729311160873	3.35170236098846	2.61729311160873	3.11006869658521	4.34000281394399	4.2084000836099	3.44884943169503	3.23454744784269	2.61729311160873	2.61729311160873	2.61729311160873	3.25521424574894	3.48143111118926	2.61729311160873	2.61729311160873	2.61729311160873
BraA03g051160.3.5C	4.61924803299556	4.91946444020221	4.19046321513188	5.78706668358841	4.22951230866672	4.91005787693706	2.61729311160873	3.95624905586959	3.25520780735555	4.6113180864119	4.50686345878181	5.16134799972691	3.42955093875329	3.7046542854572	4.26621191022614	2.61729311160873	3.21149152361055	2.61729311160873	2.61729311160873	3.93769657144503	4.57427401952334	2.61729311160873	2.61729311160873	2.61729311160873	4.15838066245142	3.51564795146247	3.16517663800818	2.61729311160873	3.12113433491781	2.61729311160873	3.66716150501199	4.95972764313879	5.08585053181258	2.61729311160873	2.61729311160873	2.61729311160873	4.34000281394399	4.45272564379054	4.84680317807423	3.23454744784269	3.57613101386408	2.61729311160873	2.61729311160873	3.25521424574894	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873
BraA03g051700.3.5C	4.83616714950585	4.91946444020221	4.43261186953349	5.26347848829034	5.06364072702917	4.8559890937726	4.28659886785389	4.67556328018895	3.86435298713282	4.12296574824147	5.02491935497689	4.87858455377228	5.36858355705528	4.87055920165767	5.06455558590226	5.63425624198577	5.27603886527817	4.75484899846361	3.20503657896796	4.16013930962404	3.93349583732882	5.17289223431222	5.07109592399596	4.91534085685655	5.17053955187848	5.35172869468998	5.02734822530362	5.35511185735049	5.81268099604693	5.41895622698556	4.17920889259624	4.51083201961885	4.38693316868965	4.93239967172507	5.15415204297919	5.16177748830307	4.87979255222211	5.08110268177647	4.90072075571458	5.51289115294978	5.49753940066953	5.14356070463524	4.3406816532096	4.23307525617394	4.07384483868209	5.38131969722525	4.69550722255409	4.75425773172615
BraA03g052270.3.5C	5.98302888733596	5.84039862020952	5.6944934471462	6.34656860692376	5.99338869236905	5.93994349080921	5.02320075223811	4.53174345384239	4.12330254757685	4.82319364154937	5.39722694490579	5.87570573392986	5.94448409795421	5.65821951922426	5.48896187733808	6.71825789401981	5.98654738308384	5.75981519831945	5.44007435185192	5.051895997766	5.43072316391835	6.02088533352174	5.91851396137722	6.43342960319842	6.19579799823147	6.51262225647018	6.651971135988	6.19357533070795	6.48739136352172	6.06250850177858	5.12774147909643	6.34504146823017	5.78890547375543	6.408364123794	6.27892742206355	6.38168270662857	5.98489950485575	6.14011925634208	5.76928158567064	5.97715895497021	6.256371653441	5.5264629840553	4.83067512010025	5.10196841579674	4.36843634316256	6.41894502551399	5.473762232257	5.86216660340685
BraA03g052350.3.5C	7.33746123564968	7.49479525465393	7.14755357842664	6.96772018985012	6.68956283162661	6.2540693129047	5.65119320714405	5.43242715564371	5.51056765926674	5.69385392481909	6.21385636393139	7.5943752222875	5.36858355705528	5.46944284875338	5.48896187733808	6.47836841878212	6.40375372851352	6.16243846596215	5.66581915823139	5.47502316540526	5.57264646929063	6.09830469300382	6.009668238688	6.8676657294787	5.5923784153844	5.69141102751708	5.86288080956468	5.55823472182299	5.55470418565218	5.44506889960567	5.07867736183625	6.33219836236613	5.81378137161184	5.37224290301226	5.37328179971332	5.55117415800357	7.25014816050459	6.76656182487252	6.49890005107631	6.50060263643105	7.03351946251212	6.61406899530499	5.0937237694187	5.51059023233849	5.50665597300196	6.17745007805575	6.19119461409972	6.72654713338483
BraA03g052520.3.5C	4.61924803299556	4.41454533515261	4.43261186953349	4.30770945677457	4.54871028553996	4.61413327159444	5.06929147437761	5.61361033007185	5.10194779322438	5.16602686387217	5.02491935497689	4.58561674772361	4.90628062890153	4.6670499645501	4.26621191022614	5.47771590292679	4.73859020191378	4.93634583310953	5.17022103071913	5.51098376161225	5.04514425724033	5.27834693812537	5.02702127191335	5.57808570600611	5.02159068330296	5.16151483835634	4.85203556107444	5.51017088970651	5.83218449140545	6.23494772962845	5.07867736183625	5.05956923957609	5.44984777578988	5.81459748049331	5.1197679532523	6.27735948781938	4.59980831994373	4.71764886351208	4.46555912819587	5.08630783260949	4.44562794057323	4.4669749318977	4.70880695810993	4.93306875157088	5.08063761752156	4.85783794383197	5.37679470866903	5.14464236375231
