B10-C0-1	B10-C0-2	B10-C0-3	B10-H0-1	B10-H0-2	B10-H0-3	B11-C0-1	B11-C0-2	B11-C0-3	B11-H0-1	B11-H0-2	B11-H0-3	B10-C3-1	B10-C3-2	B10-C3-3	B10-H3-1	B10-H3-2	B10-H3-3	B11-C3-1	B11-C3-2	B11-C3-3	B11-H3-1	B11-H3-2	B11-H3-3	B10-C12-1	B10-C12-2	B10-C12-3	B10-H12-1	B10-H12-2	B10-H12-3	B11-C12-1	B11-C12-2	B11-C12-3	B11-H12-1	B11-H12-2	B11-H12-3	B10-C24-1	B10-C24-2	B10-C24-3	B10-H24-1	B10-H24-2	B10-H24-3	B11-C24-1	B11-C24-2	B11-C24-3	B11-H24-1	B11-H24-2	B11-H24-3
BraA01g000560.3.5C	8.73910012131993	8.61935840180508	8.70253836916808	8.4966175001475	8.6157669917403	8.63420985469403	8.85395435515017	8.79292328006161	8.70812377846924	8.81678033102241	8.76630317169838	8.9129868783721	9.41402801768928	9.56760546438956	9.54609266180467	9.71696513306661	9.7916909738338	9.88767371358467	9.56551929811745	9.49535462975997	9.50320638096718	9.60856997480671	9.6569132919782	9.67349998907642	10.7962323174744	10.7860923967237	10.8554551195819	10.7648255871279	10.4128313084171	10.3544907756247	10.5104384229913	10.5590355199778	10.5022966999809	10.4255887212606	10.4286796462095	10.2941069320403	8.49769879487899	8.51951824087063	8.44504734860681	7.8379033906035	8.08108216278056	7.93742745144297	8.792162687441	8.77795672841823	8.66016031807722	7.88122738197215	7.48398307789557	7.65065760086572
BraA01g000620.3.5C	3.52599052720121	3.69790938571338	3.75585260113764	3.68795822598527	4.13424057147744	4.31494493844815	3.76295070388502	3.48184997034097	3.70525312653211	3.82667183890475	4.37216780091231	4.00637672674971	4.18506220424623	4.59140752651806	4.51744433918792	4.27532159181122	5.05791618018133	4.61809225585975	4.37754553608999	4.71495585889789	4.70885857151329	4.79577496841058	4.25475890264668	4.57249892064241	4.98163166552132	4.3391425086036	4.34098838718266	4.82728808780504	5.0469066890206	4.70843302811633	4.45075839740084	4.64951625584564	4.58511799651982	4.45468500059264	4.512161835048	5.0360675616926	3.51613330718345	3.89748292424872	3.44884943169503	4.45694901377854	4.68976242203725	4.67183440682467	3.46656352939852	3.864365036851	3.66814824908195	4.94054129074389	5.2358983913346	4.94198544127868
BraA01g000690.3.5C	4.53794563449063	4.32247175963255	4.27678517129265	5.58620471407603	5.57230227687456	6.40665120931365	4.00363259618268	4.67556328018895	4.12330254757685	5.93106908928046	5.14765784687951	5.68541518079524	5.92065940146646	6.08195948914253	5.84213896163574	6.49459946124505	6.82379950570231	6.47578746114704	5.69528508049902	5.54603829805968	5.04514425724033	6.38711480288293	6.13626798188366	6.29129186618168	5.39749523333196	6.60084440103393	6.09050587123262	6.77828600337524	7.28937850627913	7.27800356300838	5.80054171081873	6.07869484491599	6.21844531683071	6.71882614863185	6.59166798662366	7.40626808067314	4.87979255222211	5.21102856825971	5.34642355619767	6.34654905451112	5.26573951843489	4.73340245903382	4.42355266013311	4.33336782120137	4.86410278193542	6.12722763072189	6.58240943889586	5.94922473797626
BraA01g000700.3.5C	15.4125999834737	15.5968838709176	15.351726864925	16.5810570588883	16.8296344687066	16.9424818646301	15.3436386264603	16.2094132547102	15.9315335978839	16.6330311557967	16.8873144059032	17.3171034773423	13.4711505920646	13.8033434247347	13.56557761936	14.0921731572821	13.6549531197071	13.5233517326159	13.1886106393328	12.9177019251157	13.2978990347275	13.6040963434426	13.2561126513954	13.7257563848853	10.4647894045758	11.6824338409201	10.7625621407252	11.8655718597454	12.0298730597209	11.9004134713046	11.0936069112224	11.565842273945	10.7985102023942	11.9250948175847	11.7585632259863	11.7665844932612	16.7063156478174	16.4106984306203	16.7158157692987	17.0762666923106	17.1686872462698	17.1888462762428	16.577771859303	16.0133057610272	15.8278173912722	17.5783207632292	17.0424803251369	17.2936197114056
BraA01g000720.3.5C	5.69484204493312	5.7454038326413	5.75022393655324	6.09421931080065	5.75611230413329	5.53537628242903	5.99238760207879	6.19089586772477	5.85691576615153	5.55830501937538	5.66346030437714	6.2333431905356	5.29536778022954	5.79281434509751	5.56016571375847	4.7516461715673	5.39196482137163	5.62973439706813	6.03096400494545	5.70921382070396	5.67034769895308	5.34439744934522	5.38011096370399	5.57808570600611	5.2393051864644	5.35172869468998	5.41743869580069	4.74382243210268	5.43136145019678	5.12633434533956	5.67661778851515	5.563521485303	5.60122709352656	5.31313457338532	5.4844396198249	5.4331654708425	5.70422940729913	6.0064676084771	5.97766253336747	5.61884856072851	4.74413085291699	5.27001859123436	6.10060755123493	5.94615055479816	6.04734443387129	5.19539819441067	5.37679470866903	5.14464236375231
BraA01g000760.3.5C	10.4676945369436	10.6538651718059	10.5235577468393	10.780166789142	10.5778496230253	10.6056343177778	10.4766956718289	10.7591599305852	10.5910708507454	10.6113189421286	10.3706158968145	10.4184142466025	10.6589144658458	10.7065606285646	10.6175848983789	10.912144241433	10.8690010002156	10.7721497438125	10.7264430206791	10.7674450081904	10.6857109261016	10.7199729392161	10.649481879557	10.3910297470827	11.5173502123969	11.3576224853363	11.3901131539706	11.4633932957296	11.497816109363	11.4046631222303	11.5513767620167	11.3852288894976	11.6702891471854	11.0790431143894	11.1481637223434	11.1325990862171	10.5629433506726	10.4686325134764	10.6734823359628	11.8503850369974	11.4648853579665	11.6103253736123	10.4755113499816	10.5149986595979	10.4986175729443	11.3394426339784	11.3016047703238	11.4351935230798
BraA01g000770.3.5C	9.52016376855136	9.58343565557198	9.58070921334179	9.31549585722005	9.47126387686871	9.0488235376468	9.67857506485839	9.74085703754133	9.66986011095416	9.42180825703315	9.43428546717891	9.34866806098551	9.85926383967892	9.91204941149176	9.91133189783761	9.28002579236894	9.44354894524554	9.50876430861772	9.95286609165691	9.96651700815787	10.0712931150164	9.14443657674655	9.45286715623355	9.10980611792018	9.69443905544419	9.38248463434019	9.60856306796894	9.28950791899666	8.95213235478436	9.30288188288102	9.84359572645708	9.80416604397847	10.0012336761949	9.53312022449609	9.7677020024628	9.02938554268448	9.43793238373441	9.34802084157105	9.1697326247917	8.37280209116185	8.45709611641868	8.32527394088829	9.68289642423516	9.67635403701532	9.52078488836208	7.87115927170161	8.33733313642974	7.77387708875778
BraA01g000840.3.5C	10.0153131635998	9.90077401453283	9.84497239171722	9.53547765231314	9.53872526634413	9.42257398624479	10.1386775979909	10.0074790237036	10.0038338233663	9.57144213910706	9.54105470096798	9.35770079293169	9.83738567505859	9.83333846582912	9.8775010614267	8.97494497404728	9.2841175304551	9.21089960206906	10.0232687804802	10.2154286206575	9.98823944648801	9.21076043556815	9.29581648357061	9.09392420192217	9.69592675271393	9.73147211106788	9.7473301187701	9.52606107961595	9.39116380438729	9.33744429123734	9.73089536250775	9.61020018695858	9.66884745838506	9.46344090690233	9.42782091542774	9.65966011753237	9.58842672623756	9.64795348389472	9.66479796583907	9.14874802686756	9.01760579875165	9.3682455012055	9.80263202478989	10.0708210654683	10.1612759752133	8.84392909311841	8.96267846663514	8.67172548783053
BraA01g000970.3.5C	4.61924803299556	4.91946444020221	4.63463428940124	4.63865870590316	4.13424057147744	3.91294396350404	3.89038844836128	4.27900518208562	4.59239601320331	4.20623597746605	4.37216780091231	4.76919428130786	3.19538682494737	3.7046542854572	4.06304495229918	3.88142674014354	3.21149152361055	4.08419751755851	4.37754553608999	4.34599030977767	3.80220865169181	3.80982794192223	3.18913744701237	3.88375261553888	4.89793812045885	5.01813246771224	4.40921573623402	3.61190226685842	3.99650072180872	4.46262869099393	3.66716150501199	4.8518060851841	4.45657789542632	4.45468500059264	3.86452570105776	3.88611251411794	4.00720209479921	4.29552045219395	3.7780733269569	3.82561130208809	3.57613101386408	3.7790299357064	4.3406816532096	4.66808430356844	3.82237834985903	3.64945714114033	3.72145503379913	2.61729311160873
BraA01g001030.3.5C	4.90114608422109	5.18925816912213	4.75342060966317	5.30818844812928	4.74379459214222	5.63242614803986	5.06929147437761	5.03068186653691	5.58703035713415	5.66777402859325	5.18621926956867	5.95000178928445	5.04879513140646	4.93194243274758	4.26621191022614	6.02030978464939	5.35439609033022	4.99171014845267	4.7186460218711	4.83707488674808	4.88766221612306	5.63430523342873	5.38011096370399	5.1873975509647	5.74017385334738	5.73704652287481	5.74589801197666	6.00034252009849	6.57042776537795	6.62066630869598	5.64384816688408	5.44770329346566	5.65746110423592	6.26245048998113	5.95604760317952	6.01024850406456	4.94134541677534	5.08110268177647	5.05048668515946	5.43748975537863	5.66943830248912	5.18702864737682	5.27251740340846	5.38738088927547	4.92161974959927	5.78156829382528	5.83003121839002	6.01117235669903
BraA01g001040.3.5C	9.29309510817659	9.45587325578696	9.34660921289675	9.82526375599324	9.90267993881779	10.0101210508043	9.5588964419073	9.69812075985426	9.59903733009458	9.73976320852773	9.73029651343903	10.1757237508171	9.1068944549416	9.0393806093874	9.15800452441734	9.75936874436717	9.58313362034322	9.48113295887932	9.27219689292333	9.24330598414041	9.23367834723695	9.59373443527501	9.55942921389217	9.81583828696725	6.87146188603731	7.10127787579658	6.98429444150007	7.91838248292638	8.24059135111907	8.14553342359705	7.01889609917102	7.32477164114802	7.29805539200928	8.1675442509983	8.28254799846232	8.62147995551581	9.78627640987755	9.71145390549542	9.97376809358185	10.9079215874889	10.5762574335163	10.5733638730151	9.75226710093757	9.63048012309421	9.3582816820002	11.0522087727649	10.9512249698356	10.740707935864
BraA01g001330.3.5C	7.29179516628962	6.7880260388633	6.66444650406357	6.56090479273067	6.21742507048418	6.52796793123902	6.80507910464418	7.10852284495459	6.56665939846877	6.63870675172096	6.7161668951978	6.32886716529644	6.80454396268662	6.95440861839934	6.66063703011467	6.46195091110024	6.08036050160996	6.37879117978466	6.82181817722482	7.24742416300141	7.26944347948018	6.71542156250974	6.62671360356196	6.90464634533824	6.78438256222865	6.49956280524196	6.67753485528318	5.91134749642853	6.06390005489221	5.99421974736001	6.39676779415938	6.39528801008169	6.39265437968304	5.95489948729775	5.93683456787874	5.81817747418918	6.65034113384894	7.13882924259578	6.44761591860335	6.0541350608676	5.93851087306908	6.02736124079482	6.65146389572638	6.85289930389422	6.74385754352549	5.22818876366958	5.72972740645076	5.69554172787259
BraA01g001600.3.5C	7.7286293112963	7.98732310420279	7.79022516771281	6.94021128851343	7.00869276417262	7.31392230569701	7.74772966865395	7.67190376248478	7.5139117660858	7.28111441798912	7.18315067356795	7.07495880650053	7.24611865711038	7.30547775339513	7.02531532577994	7.2910963526529	7.36733703803472	7.40780915068061	7.3560215584124	7.05725790686938	6.84305429226613	7.10855696932772	7.17837188856248	7.47062892600194	7.45385685085268	7.43114394583992	7.17555915263173	7.44591836642817	7.67858297048982	7.32014872715845	6.98053212920879	7.04014269933344	6.88688666129457	7.50009476920979	7.19962930389913	7.59088970800685	7.35155857378285	7.39050032956841	7.17025964860671	6.68850569232732	6.98084882546662	6.56673597020963	7.564802446304	7.75309045495671	7.82294320272478	6.83730519228794	6.47894186994679	6.85518346182126
BraA01g001900.3.5C	8.18686517765889	8.02778181883998	7.89156556357355	7.98780819583165	7.8770212029649	8.24380183677861	8.08771069901932	8.16982795933607	8.02043908007871	7.89412709781048	7.87029754132174	8.13095385046677	7.96437969040302	7.99837275458445	8.06429591123541	8.66809420230445	8.32852321081421	8.34598208638285	8.01050820781009	8.13425186987523	7.90523308781976	8.5200692981677	8.41908558753213	8.35605727036099	8.36318428597951	8.38385999757364	8.36285347741847	8.69927383712208	8.99338392159449	8.95441067739488	8.08982063823453	8.01824289096146	8.41296048191112	8.81391239561825	8.68449581833983	8.94089578709691	8.11788483061857	7.86950964196055	8.01907755246186	8.89935206424331	9.00975706668795	8.71950733918467	7.8919137192501	8.02046730832511	8.07442188247281	9.3027946544994	9.23076722334228	9.1106875486239
BraA01g001990.3.5C	12.2505585006071	12.1677188182956	12.1051214269239	12.1982345667395	12.3846831249045	11.9252685337369	12.0008822541242	12.0703987970362	12.1347439841176	11.9322069515829	12.116809917092	11.7258415092648	12.684570625786	12.6708559886803	12.6775664382674	12.2389374928626	12.1934035067095	12.2906026665908	12.5512405674835	12.5961912163694	12.6472061694929	12.0074313260715	12.2685253844132	11.9101561114751	12.2975264624231	12.0231521922006	12.0356228177799	11.8374433753748	11.4951736011459	11.4123835362039	12.3017016732006	12.1341066876307	12.2845417364216	11.6977252414269	11.8994157861307	11.5517025630452	12.2614361369625	12.0459693800897	12.1075522445656	11.4574185688553	11.3806794512301	11.4801491241277	12.1182975017747	12.1930403671775	11.97495998268	11.205717356108	10.8994439308246	10.8883526806793
BraA01g002060.3.5C	4.45100406281256	4.22269773942248	4.35721624363363	4.30770945677457	3.91503146900477	4.31494493844815	3.76295070388502	4.67556328018895	4.33335203840411	4.03302450188901	4.29877531934604	4.51803603739055	4.27114271267741	3.51188265995971	4.06304495229918	4.43104016616403	4.47166922924134	4.54380101064697	3.44293448305628	3.46940301932178	3.46658735157	4.01368516243575	4.25475890264668	3.99648471275953	3.78888766061112	4.20304417541368	3.38759905673603	4.82728808780504	5.71089087711966	4.70843302811633	3.66716150501199	4.23824232753899	4.14978137626235	4.97180701735465	4.19783952956326	4.61278954914258	3.8694319652638	3.76940876253062	3.90699939345146	4.28250881863302	4.68976242203725	4.30879903078242	3.65030668231043	3.51239142888826	3.95562519597579	4.46157249561851	5.67675668697051	4.59325129618788
BraA01g002100.3.5C	2.61729311160873	2.61729311160873	3.75585260113764	3.24476781667217	2.61729311160873	2.61729311160873	3.61569493093885	3.48184997034097	2.61729311160873	3.39530243124073	2.61729311160873	2.61729311160873	3.6058403006311	3.7046542854572	3.8132251058256	3.19698330921495	3.45188242439874	3.83115678766502	4.29636056104987	4.64929465354703	3.22210537278544	3.38411645710081	3.42087910777769	3.61036930831088	4.37236308299279	4.62463748200918	4.47382920500316	3.48277292958765	3.6103812331386	3.48675374129247	3.48060859148714	3.88070716036591	4.14978137626235	3.35170236098846	3.86452570105776	2.61729311160873	2.61729311160873	3.44248791673731	2.61729311160873	2.61729311160873	3.17759546172342	3.20981010704308	3.93346029055631	4.12331672935077	2.61729311160873	2.61729311160873	3.17938548921165	2.61729311160873
BraA01g002160.3.5C	2.61729311160873	2.61729311160873	3.75585260113764	3.49795046765577	3.45422245346743	3.21217214280758	2.61729311160873	2.61729311160873	2.61729311160873	3.17071973571466	3.17613576796499	3.43945030302575	3.19538682494737	3.7046542854572	3.22795875838457	3.88142674014354	3.45188242439874	3.48789739341901	3.20503657896796	3.93769657144503	3.65033527898462	3.16267128463836	3.9763906497585	3.19810239142692	3.53442841286484	3.51564795146247	3.81507437709409	3.32740854351413	3.32630219804432	4.15500647406786	2.61729311160873	3.10785797090731	2.61729311160873	3.13937081653598	3.86452570105776	3.31087693967487	3.51613330718345	3.76940876253062	3.62903406901235	3.95917110653691	4.04950746914724	3.90804991884441	2.61729311160873	2.61729311160873	3.2328269460761	4.0488650962479	4.14484321077789	4.26819002724745
BraA01g002210.3.5C	5.98302888733596	5.60784173333516	5.30331733820403	6.09421931080065	6.2980087642089	6.2540693129047	5.7375861252001	6.12150051391473	6.45022728680692	6.27796547741933	6.24988558399314	6.91243995679215	6.61110008052106	6.63785792049564	6.19239818903661	7.10335371896499	6.87674523161579	6.73261775855251	6.62386543095315	6.22046611167602	6.58705933832277	7.35560881318072	7.09821102137952	7.71190739477079	7.65712402068309	7.65305761705025	7.87726278495016	7.57790771359717	7.310176947186	7.40090641007608	7.19670558519139	7.83111347674701	7.66551603443597	7.84942917681592	7.66656127884652	7.7545050184024	6.2661851388155	5.88457196750698	6.35782502319284	6.76639257102455	6.79800685844093	6.26413405955626	5.87483454680913	6.13474601651867	5.77282782743401	6.76284309630083	7.01061960657313	6.86632516341523
BraA01g002250.3.5C	3.88277184508706	3.69790938571338	4.19046321513188	4.20864106286209	3.91503146900477	4.39684041967728	4.58197927348395	3.95624905586959	3.86435298713282	3.93495462930718	4.04601116325448	4.93005605841169	3.6058403006311	4.00089644604495	3.66006318441992	3.43176572049813	3.63267750653208	3.23749990064225	4.29636056104987	4.83707488674808	4.50121471133492	3.55116082992786	3.9763906497585	3.88375261553888	3.89418177065342	3.64931885660981	3.55535569384898	2.61729311160873	3.12113433491781	3.12429477865974	3.2322326445812	4.03798457327694	4.38693316868965	2.61729311160873	3.13962147493366	3.6990192329862	3.70974608232995	3.44248791673731	2.61729311160873	3.48381212043093	3.17759546172342	3.90804991884441	3.65030668231043	4.33336782120137	3.95562519597579	3.51576951235497	3.40734019849735	3.38736890495079
BraA01g002480.3.5C	12.7863068997669	13.004624539599	12.8896328415549	12.6874938660486	12.6327668539627	12.4637523715446	12.9621513658278	13.1207623365722	12.9750176944766	12.5648072032187	12.6973091254403	12.3213786172828	13.0074926436234	13.0330626963899	13.1564145001108	12.2407344203742	12.4181812064482	12.3233878033404	13.4848499691497	13.493106033557	13.4279270318834	12.2728056662212	12.2656666079374	11.8527282883916	13.519345650012	13.0660879313601	13.1195114258333	12.6572391006036	12.478030070588	12.5208605332429	13.5280005222498	13.1727699934304	13.5284881359397	12.4348905794946	12.702455481939	12.2404239747514	12.7169230638319	12.7041260991277	12.6699947341365	13.1605693561035	12.9303693558412	13.1337157983483	12.760891618623	13.0078810891773	13.0358758091087	13.0280942340763	12.9514046329196	12.8498550883091
BraA01g002630.3.5C	11.0459257200214	10.9954292822815	10.9343605386322	10.6903664884543	11.0242344062994	10.6651332279423	11.1658196202034	11.075259961269	11.1764016377626	10.6924516085804	10.9309496357673	10.8043092283604	10.8213710319025	10.8955153260357	10.9444314255642	10.182262823096	10.4571035883528	10.5296063099909	11.0390481559844	11.0040831534323	11.1237644402625	10.5200203312241	10.603126693829	10.3931941379847	10.7097792811523	10.5738055751011	10.6488597423698	10.3569215813761	10.2241987475134	10.308195809387	10.7416311680179	10.8696758271324	10.9851912890738	10.4015294828705	10.4464436606927	10.2740330901522	10.9086173618185	10.9626284255634	10.7796258068483	10.1835830322328	10.1292917776306	10.158206070481	11.0384361039017	11.1023519559831	10.9544109179841	10.0251918673386	9.58809682000239	9.5485660662186
BraA01g002840.3.5C	2.61729311160873	2.61729311160873	3.19754269209982	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	3.17613576796499	2.61729311160873	2.61729311160873	3.25484608136455	2.61729311160873	3.60850309111151	3.45188242439874	3.23749990064225	3.20503657896796	2.61729311160873	2.61729311160873	3.55116082992786	2.61729311160873	3.43331807477451	2.61729311160873	2.61729311160873	2.61729311160873	3.61190226685842	3.82238662741541	3.92081245774186	2.61729311160873	2.61729311160873	2.61729311160873	3.95742596825334	3.51251005917518	4.24492485908275	3.25792229592892	2.61729311160873	2.61729311160873	3.23454744784269	3.17759546172342	3.20981010704308	3.22208817225104	2.61729311160873	3.48143111118926	3.96273593407711	3.84477409467899	4.19112422987376
